Biobank,PMID,Title,Abstract,Journal,Year,MeSH_Terms,is_preprint,cluster
Estonian Biobank,33239708,An epigenome-wide association study of metabolic syndrome and its components.,"The role of metabolic syndrome (MetS) as a preceding metabolic state for type 2 diabetes and cardiovascular disease is widely recognised. To accumulate knowledge of the pathological mechanisms behind the condition at the methylation level, we conducted an epigenome-wide association study (EWAS) of MetS and its components, testing 1187 individuals of European ancestry for approximately 470 000 methylation sites throughout the genome. Methylation site cg19693031 in gene TXNIP -previously associated with type 2 diabetes, glucose and lipid metabolism, associated with fasting glucose level (P = 1.80 × 10",Scientific reports,2020,"ATP Binding Cassette Transporter, Subfamily G, Member 1; Adult; Aged; Carrier Proteins; DNA Methylation; Diabetes Mellitus, Type 2; Epigenesis, Genetic; Epigenome; Epigenomics; Female; Finland; Genome; Genome-Wide Association Study; Glucose; Humans; Lipid Metabolism; Lipids; Male; Metabolic Syndrome; Middle Aged; Polymorphism, Single Nucleotide; White People",False,4
Estonian Biobank,32470372,Polymorphic Inversions Underlie the Shared Genetic Susceptibility of Obesity-Related Diseases.,"The burden of several common diseases including obesity, diabetes, hypertension, asthma, and depression is increasing in most world populations. However, the mechanisms underlying the numerous epidemiological and genetic correlations among these disorders remain largely unknown. We investigated whether common polymorphic inversions underlie the shared genetic influence of these disorders. We performed an inversion association analysis including 21 inversions and 25 obesity-related traits on a total of 408,898 Europeans and validated the results in 67,299 independent individuals. Seven inversions were associated with multiple diseases while inversions at 8p23.1, 16p11.2, and 11q13.2 were strongly associated with the co-occurrence of obesity with other common diseases. Transcriptome analysis across numerous tissues revealed strong candidate genes for obesity-related traits. Analyses in human pancreatic islets indicated the potential mechanism of inversions in the susceptibility of diabetes by disrupting the cis-regulatory effect of SNPs from their target genes. Our data underscore the role of inversions as major genetic contributors to the joint susceptibility to common complex diseases.",American journal of human genetics,2020,"Adolescent; Adult; Aged; Aged, 80 and over; Alleles; Chromosome Inversion; Chromosomes, Human, Pair 16; Chromosomes, Human, Pair 8; Datasets as Topic; Diabetes Mellitus; Europe; Female; Gene Expression Profiling; Genetic Predisposition to Disease; Haplotypes; Humans; Hypertension; Islets of Langerhans; Male; Middle Aged; Obesity; Polymorphism, Genetic; Polymorphism, Single Nucleotide; Reproducibility of Results; Young Adult",False,4
Estonian Biobank,30617275,"Meta-analysis of up to 622,409 individuals identifies 40 novel smoking behaviour associated genetic loci.","Smoking is a major heritable and modifiable risk factor for many diseases, including cancer, common respiratory disorders and cardiovascular diseases. Fourteen genetic loci have previously been associated with smoking behaviour-related traits. We tested up to 235,116 single nucleotide variants (SNVs) on the exome-array for association with smoking initiation, cigarettes per day, pack-years, and smoking cessation in a fixed effects meta-analysis of up to 61 studies (up to 346,813 participants). In a subset of 112,811 participants, a further one million SNVs were also genotyped and tested for association with the four smoking behaviour traits. SNV-trait associations with P < 5 × 10",Molecular psychiatry,2020,"Biological Specimen Banks; Databases, Factual; Europe; Exome; Female; Genetic Loci; Humans; Male; Polymorphism, Single Nucleotide; Smoking; United Kingdom",False,1
Estonian Biobank,32372009,Gene-educational attainment interactions in a multi-ancestry genome-wide meta-analysis identify novel blood pressure loci.,"Educational attainment is widely used as a surrogate for socioeconomic status (SES). Low SES is a risk factor for hypertension and high blood pressure (BP). To identify novel BP loci, we performed multi-ancestry meta-analyses accounting for gene-educational attainment interactions using two variables, ""Some College"" (yes/no) and ""Graduated College"" (yes/no). Interactions were evaluated using both a 1 degree of freedom (DF) interaction term and a 2DF joint test of genetic and interaction effects. Analyses were performed for systolic BP, diastolic BP, mean arterial pressure, and pulse pressure. We pursued genome-wide interrogation in Stage 1 studies (N = 117 438) and follow-up on promising variants in Stage 2 studies (N = 293 787) in five ancestry groups. Through combined meta-analyses of Stages 1 and 2, we identified 84 known and 18 novel BP loci at genome-wide significance level (P < 5 × 10",Molecular psychiatry,2021,"Blood Pressure; Epistasis, Genetic; Genetic Loci; Genome-Wide Association Study; Humans; Hypertension; Polymorphism, Single Nucleotide",False,6
Estonian Biobank,32467615,"Integrating untargeted metabolomics, genetically informed causal inference, and pathway enrichment to define the obesity metabolome.","Obesity and its associated diseases are major health problems characterized by extensive metabolic disturbances. Understanding the causal connections between these phenotypes and variation in metabolite levels can uncover relevant biology and inform novel intervention strategies. Recent studies have combined metabolite profiling with genetic instrumental variable (IV) analysis (Mendelian randomization) to infer the direction of causality between metabolites and obesity, but often omitted a large portion of untargeted profiling data consisting of unknown, unidentified metabolite signals. We expanded upon previous research by identifying body mass index (BMI)-associated metabolites in multiple untargeted metabolomics datasets, and then performing bidirectional IV analysis to classify metabolites based on their inferred causal relationships with BMI. Meta-analysis and pathway analysis of both known and unknown metabolites across datasets were enabled by our recently developed bioinformatics suite, PAIRUP-MS. We identified ten known metabolites that are more likely to be causes (e.g., alpha-hydroxybutyrate) or effects (e.g., valine) of BMI, or may have more complex bidirectional cause-effect relationships with BMI (e.g., glycine). Importantly, we also identified about five times more unknown than known metabolites in each of these three categories. Pathway analysis incorporating both known and unknown metabolites prioritized 40 enriched (p < 0.05) metabolite sets for the cause versus effect groups, providing further support that these two metabolite groups are linked to obesity via distinct biological mechanisms. These findings demonstrate the potential utility of our approach to uncover causal connections with obesity from untargeted metabolomics datasets. Combining genetically informed causal inference with the ability to map unknown metabolites across datasets provides a path to jointly analyze many untargeted datasets with obesity or other phenotypes. This approach, applied to larger datasets with genotype and untargeted metabolite data, should generate sufficient power for robust discovery and replication of causal biological connections between metabolites and various human diseases.",International journal of obesity (2005),2020,Body Mass Index; Causality; Computational Biology; Humans; Metabolome; Metabolomics; Obesity,False,6
Estonian Biobank,32520614,"Identification, Heritability, and Relation With Gene Expression of Novel DNA Methylation Loci for Blood Pressure.",We conducted an epigenome-wide association study meta-analysis on blood pressure (BP) in 4820 individuals of European and African ancestry aged 14 to 69. Genome-wide DNA methylation data from peripheral leukocytes were obtained using the Infinium Human Methylation 450k BeadChip. The epigenome-wide association study meta-analysis identified 39 BP-related CpG sites with ,"Hypertension (Dallas, Tex. : 1979)",2020,Adolescent; Adult; Aged; Black People; Blood Pressure; Body Mass Index; Cohort Studies; CpG Islands; DNA Methylation; Diseases in Twins; Epigenome; Essential Hypertension; Female; Gene Expression; Gene-Environment Interaction; Genome-Wide Association Study; Humans; Male; Middle Aged; Twin Studies as Topic; White People; Young Adult,False,4
Estonian Biobank,32306029,Cross-trait analyses with migraine reveal widespread pleiotropy and suggest a vascular component to migraine headache.,"Nearly a fifth of the world's population suffer from migraine headache, yet risk factors for this disease are poorly characterized. To further elucidate these factors, we conducted a genetic correlation analysis using cross-trait linkage disequilibrium (LD) score regression between migraine headache and 47 traits from the UK Biobank. We then tested for possible causality between these phenotypes and migraine, using Mendelian randomization. In addition, we attempted replication of our findings in an independent genome-wide association study (GWAS) when available. We report multiple phenotypes with genetic correlation (P  < 1.06 × 10-3) with migraine, including heart disease, type 2 diabetes, lipid levels, blood pressure, autoimmune and psychiatric phenotypes. In particular, we find evidence that blood pressure directly contributes to migraine and explains a previously suggested causal relationship between calcium and migraine. This is the largest genetic correlation analysis of migraine headache to date, both in terms of migraine GWAS sample size and the number of phenotypes tested. We find that migraine has a shared genetic basis with a large number of traits, indicating pervasive pleiotropy at migraine-associated loci.",International journal of epidemiology,2020,Genetic Pleiotropy; Genome-Wide Association Study; Humans; Migraine Disorders; Phenotype,False,5
Estonian Biobank,30108311,Whole exome sequencing study identifies novel rare and common Alzheimer's-Associated variants involved in immune response and transcriptional regulation.,"The Alzheimer's Disease Sequencing Project (ADSP) undertook whole exome sequencing in 5,740 late-onset Alzheimer disease (AD) cases and 5,096 cognitively normal controls primarily of European ancestry (EA), among whom 218 cases and 177 controls were Caribbean Hispanic (CH). An age-, sex- and APOE based risk score and family history were used to select cases most likely to harbor novel AD risk variants and controls least likely to develop AD by age 85 years. We tested ~1.5 million single nucleotide variants (SNVs) and 50,000 insertion-deletion polymorphisms (indels) for association to AD, using multiple models considering individual variants as well as gene-based tests aggregating rare, predicted functional, and loss of function variants. Sixteen single variants and 19 genes that met criteria for significant or suggestive associations after multiple-testing correction were evaluated for replication in four independent samples; three with whole exome sequencing (2,778 cases, 7,262 controls) and one with genome-wide genotyping imputed to the Haplotype Reference Consortium panel (9,343 cases, 11,527 controls). The top findings in the discovery sample were also followed-up in the ADSP whole-genome sequenced family-based dataset (197 members of 42 EA families and 501 members of 157 CH families). We identified novel and predicted functional genetic variants in genes previously associated with AD. We also detected associations in three novel genes: IGHG3 (p = 9.8 × 10",Molecular psychiatry,2020,"Aged; Aged, 80 and over; Alzheimer Disease; Amyloid beta-Peptides; Apolipoproteins E; Female; Gene Expression Regulation; Haplotypes; Humans; Immunity; Immunoglobulin G; Kruppel-Like Transcription Factors; Male; Polymorphism, Genetic; RNA, Long Noncoding; Transcription, Genetic; Exome Sequencing",False,0
Estonian Biobank,33110245,An expanded analysis framework for multivariate GWAS connects inflammatory biomarkers to functional variants and disease.,"Multivariate methods are known to increase the statistical power to detect associations in the case of shared genetic basis between phenotypes. They have, however, lacked essential analytic tools to follow-up and understand the biology underlying these associations. We developed a novel computational workflow for multivariate GWAS follow-up analyses, including fine-mapping and identification of the subset of traits driving associations (driver traits). Many follow-up tools require univariate regression coefficients which are lacking from multivariate results. Our method overcomes this problem by using Canonical Correlation Analysis to turn each multivariate association into its optimal univariate Linear Combination Phenotype (LCP). This enables an LCP-GWAS, which in turn generates the statistics required for follow-up analyses. We implemented our method on 12 highly correlated inflammatory biomarkers in a Finnish population-based study. Altogether, we identified 11 associations, four of which (F5, ABO, C1orf140 and PDGFRB) were not detected by biomarker-specific analyses. Fine-mapping identified 19 signals within the 11 loci and driver trait analysis determined the traits contributing to the associations. A phenome-wide association study on the 19 representative variants from the signals in 176,899 individuals from the FinnGen study revealed 53 disease associations (p < 1 × 10",European journal of human genetics : EJHG,2021,Aged; Biomarkers; Canonical Correlation Analysis; Cytokines; Disease; Female; Genetic Variation; Genome-Wide Association Study; Genomics; Humans; Male; Middle Aged; Phenotype; Serpin E2,False,0
Estonian Biobank,32128391,Glycosylation of immunoglobulin G is regulated by a large network of genes pleiotropic with inflammatory diseases.,"Effector functions of immunoglobulin G (IgG) are regulated by the composition of a glycan moiety, thus affecting activity of the immune system. Aberrant glycosylation of IgG has been observed in many diseases, but little is understood about the underlying mechanisms. We performed a genome-wide association study of IgG N-glycosylation (",Science advances,2020,"Algorithms; Alleles; Computational Biology; Gene Expression Regulation; Genetic Loci; Genome-Wide Association Study; Glycosylation; Humans; Immunoglobulin G; Inflammation; Linkage Disequilibrium; Models, Genetic; Phenotype; Polymorphism, Single Nucleotide; Polysaccharides",False,7
Estonian Biobank,32581134,Evaluating the cardiovascular safety of sclerostin inhibition using evidence from meta-analysis of clinical trials and human genetics.,"Inhibition of sclerostin is a therapeutic approach to lowering fracture risk in patients with osteoporosis. However, data from phase 3 randomized controlled trials (RCTs) of romosozumab, a first-in-class monoclonal antibody that inhibits sclerostin, suggest an imbalance of serious cardiovascular events, and regulatory agencies have issued marketing authorizations with warnings of cardiovascular disease. Here, we meta-analyze published and unpublished cardiovascular outcome trial data of romosozumab and investigate whether genetic variants that mimic therapeutic inhibition of sclerostin are associated with higher risk of cardiovascular disease. Meta-analysis of up to three RCTs indicated a probable higher risk of cardiovascular events with romosozumab. Scaled to the equivalent dose of romosozumab (210 milligrams per month; 0.09 grams per square centimeter of higher bone mineral density), the ",Science translational medicine,2020,"Bone Density; Bone Density Conservation Agents; Fractures, Bone; Human Genetics; Humans; Osteoporosis",False,7
Estonian Biobank,32066938,Allele-specific expression changes dynamically during T cell activation in HLA and other autoimmune loci.,Genetic studies have revealed that autoimmune susceptibility variants are over-represented in memory CD4,Nature genetics,2020,"Alleles; Autoimmunity; CD4-Positive T-Lymphocytes; CRISPR-Cas Systems; Cell Line; Gene Expression Regulation; Genetic Loci; Genetic Variation; Genotyping Techniques; HLA Antigens; HLA-DQ beta-Chains; Humans; Immunity, Cellular; Lymphocyte Activation; Promoter Regions, Genetic; T-Lymphocytes, Regulatory",False,2
Estonian Biobank,33318493,The role of polygenic risk and susceptibility genes in breast cancer over the course of life.,"Polygenic risk scores (PRS) for breast cancer have potential to improve risk prediction, but there is limited information on their utility in various clinical situations. Here we show that among 122,978 women in the FinnGen study with 8401 breast cancer cases, the PRS modifies the breast cancer risk of two high-impact frameshift risk variants. Similarly, we show that after the breast cancer diagnosis, individuals with elevated PRS have an elevated risk of developing contralateral breast cancer, and that the PRS can considerably improve risk assessment among their female first-degree relatives. In more detail, women with the c.1592delT variant in PALB2 (242-fold enrichment in Finland, 336 carriers) and an average PRS (10-90",Nature communications,2020,"Adult; Aged; Aged, 80 and over; Breast Neoplasms; Checkpoint Kinase 2; Fanconi Anemia Complementation Group N Protein; Female; Finland; Genetic Predisposition to Disease; Genotype; Geographic Mapping; Heterozygote; Humans; Middle Aged; Multifactorial Inheritance; Mutation; Risk Assessment; Risk Factors; Young Adult",False,4
Estonian Biobank,34059833,The trans-ancestral genomic architecture of glycemic traits.,"Glycemic traits are used to diagnose and monitor type 2 diabetes and cardiometabolic health. To date, most genetic studies of glycemic traits have focused on individuals of European ancestry. Here we aggregated genome-wide association studies comprising up to 281,416 individuals without diabetes (30% non-European ancestry) for whom fasting glucose, 2-h glucose after an oral glucose challenge, glycated hemoglobin and fasting insulin data were available. Trans-ancestry and single-ancestry meta-analyses identified 242 loci (99 novel; P < 5 × 10",Nature genetics,2021,"Alleles; Blood Glucose; Epigenesis, Genetic; Gene Expression Profiling; Genome, Human; Genome-Wide Association Study; Glycated Hemoglobin; Humans; Multifactorial Inheritance; Physical Chromosome Mapping; Quantitative Trait Loci; Quantitative Trait, Heritable; White People",False,7
Estonian Biobank,34450027,"Deciphering osteoarthritis genetics across 826,690 individuals from 9 populations.","Osteoarthritis affects over 300 million people worldwide. Here, we conduct a genome-wide association study meta-analysis across 826,690 individuals (177,517 with osteoarthritis) and identify 100 independently associated risk variants across 11 osteoarthritis phenotypes, 52 of which have not been associated with the disease before. We report thumb and spine osteoarthritis risk variants and identify differences in genetic effects between weight-bearing and non-weight-bearing joints. We identify sex-specific and early age-at-onset osteoarthritis risk loci. We integrate functional genomics data from primary patient tissues (including articular cartilage, subchondral bone, and osteophytic cartilage) and identify high-confidence effector genes. We provide evidence for genetic correlation with phenotypes related to pain, the main disease symptom, and identify likely causal genes linked to neuronal processes. Our results provide insights into key molecular players in disease processes and highlight attractive drug targets to accelerate translation.",Cell,2021,"Female; Genetic Predisposition to Disease; Genetics, Population; Genome-Wide Association Study; Humans; Osteoarthritis; Phenotype; Polymorphism, Single Nucleotide; Risk Factors; Sex Characteristics; Signal Transduction",False,8
Estonian Biobank,34002096,"Genome-wide association study of more than 40,000 bipolar disorder cases provides new insights into the underlying biology.","Bipolar disorder is a heritable mental illness with complex etiology. We performed a genome-wide association study of 41,917 bipolar disorder cases and 371,549 controls of European ancestry, which identified 64 associated genomic loci. Bipolar disorder risk alleles were enriched in genes in synaptic signaling pathways and brain-expressed genes, particularly those with high specificity of expression in neurons of the prefrontal cortex and hippocampus. Significant signal enrichment was found in genes encoding targets of antipsychotics, calcium channel blockers, antiepileptics and anesthetics. Integrating expression quantitative trait locus data implicated 15 genes robustly linked to bipolar disorder via gene expression, encoding druggable targets such as HTR6, MCHR1, DCLK3 and FURIN. Analyses of bipolar disorder subtypes indicated high but imperfect genetic correlation between bipolar disorder type I and II and identified additional associated loci. Together, these results advance our understanding of the biological etiology of bipolar disorder, identify novel therapeutic leads and prioritize genes for functional follow-up studies.",Nature genetics,2021,"Bipolar Disorder; Case-Control Studies; Chromosomes, Human; Genetic Predisposition to Disease; Genome, Human; Genome-Wide Association Study; Humans; Major Histocompatibility Complex; Multifactorial Inheritance; Phenotype; Quantitative Trait Loci; Risk Factors",False,7
Estonian Biobank,34349265,Genetic insights into biological mechanisms governing human ovarian ageing.,Reproductive longevity is essential for fertility and influences healthy ageing in women,Nature,2021,"Adult; Aging; Alleles; Animals; Bone and Bones; Checkpoint Kinase 1; Checkpoint Kinase 2; Diabetes Mellitus, Type 2; Diet; Europe; Asia, Eastern; Female; Fertility; Fragile X Mental Retardation Protein; Genetic Predisposition to Disease; Genome-Wide Association Study; Healthy Aging; Humans; Longevity; Menopause; Menopause, Premature; Mice; Mice, Inbred C57BL; Middle Aged; Ovary; Primary Ovarian Insufficiency; Uterus",False,1
Estonian Biobank,34841290,Electronic health record-based genome-wide meta-analysis provides insights on the genetic architecture of non-alcoholic fatty liver disease.,"Non-alcoholic fatty liver disease (NAFLD) is a complex disease linked to several chronic diseases. We aimed at identifying genetic variants associated with NAFLD and evaluating their functional consequences. We performed a genome-wide meta-analysis of 4 cohorts of electronic health record-documented NAFLD in participants of European ancestry (8,434 cases and 770,180 controls). We identify 5 potential susceptibility loci for NAFLD (located at or near ",Cell reports. Medicine,2021,Electronic Health Records; Genetic Predisposition to Disease; Genetic Variation; Genome-Wide Association Study; Humans; Linkage Disequilibrium; Lipoprotein Lipase; Non-alcoholic Fatty Liver Disease; Obesity; Phenotype,False,2
Estonian Biobank,32393786,Genomic analysis of diet composition finds novel loci and associations with health and lifestyle.,"We conducted genome-wide association studies (GWAS) of relative intake from the macronutrients fat, protein, carbohydrates, and sugar in over 235,000 individuals of European ancestries. We identified 21 unique, approximately independent lead SNPs. Fourteen lead SNPs are uniquely associated with one macronutrient at genome-wide significance (P < 5 × 10",Molecular psychiatry,2021,"Body Mass Index; Diabetes Mellitus, Type 2; Diet; Genome-Wide Association Study; Genomics; Humans; Life Style",False,0
Estonian Biobank,34358839,Development of the Gastrointestinal Dysfunction Score (GIDS) for critically ill patients - A prospective multicenter observational study (iSOFA study).,"To develop a five grade score (0-4 points) for the assessment of gastrointestinal (GI) dysfunction in adult critically ill patients. This prospective multicenter observational study enrolled consecutive adult patients admitted to 11 intensive care units in nine countries. At all sites, daily clinical data with emphasis on GI clinical symptoms were collected and intra-abdominal pressure measured. In five out of 11 sites, the biomarkers citrulline and intestinal fatty acid-binding protein (I-FABP) were measured additionally. Cox models with time-dependent scores were used to analyze associations with 28- and 90-day mortality. The models were estimated with stratification for study center. We included 540 patients (224 with biomarker measurements) with median age of 65 years (range 18-94), the Simplified Acute Physiology Score II score of 38 (interquartile range 26-53) points, and Sequential Organ Failure Assessment (SOFA) score of 6 (interquartile range 3-9) points at admission. Median ICU length of stay was 3 (interquartile range 1-6) days and 90-day mortality 18.9%. A new five grade Gastrointestinal Dysfunction Score (GIDS) was developed based on the rationale of the previously developed Acute GI Injury (AGI) grading. Citrulline and I-FABP did not prove their potential for scoring of GI dysfunction in critically ill. GIDS was independently associated with 28- and 90-day mortality when added to SOFA total score (HR 1.40; 95%CI 1.07-1.84 and HR 1.40; 95%CI 1.02-1.79, respectively) or to a model containing all SOFA subscores (HR 1.48; 95%CI 1.13-1.92 and HR 1.47; 95%CI 1.15-1.87, respectively), improving predictive power of SOFA score in all analyses. The newly developed GIDS is additive to SOFA score in prediction of 28- and 90-day mortality. The clinical usefulness of this score should be validated prospectively. NCT02613000, retrospectively registered 24 November 2015.","Clinical nutrition (Edinburgh, Scotland)",2021,"Abdomen; Adolescent; Adult; Aged; Aged, 80 and over; Biomarkers; Citrulline; Critical Illness; Fatty Acid-Binding Proteins; Female; Gastrointestinal Diseases; Gastrointestinal Tract; Humans; Intensive Care Units; Length of Stay; Male; Middle Aged; Organ Dysfunction Scores; Predictive Value of Tests; Pressure; Proportional Hazards Models; Prospective Studies; Simplified Acute Physiology Score; Time Factors; Young Adult",False,4
Estonian Biobank,33243845,Genetic analysis of obstructive sleep apnoea discovers a strong association with cardiometabolic health.,"There is currently limited understanding of the genetic aetiology of obstructive sleep apnoea (OSA). We aimed to identify genetic loci associated with OSA risk, and to test if OSA and its comorbidities share a common genetic background.We conducted the first large-scale genome-wide association study of OSA using the FinnGen study (217 955 individuals) with 16 761 OSA patients identified using nationwide health registries.We estimated 0.08 (95% CI 0.06-0.11) heritability and identified five loci associated with OSA (p<5.0×10",The European respiratory journal,2021,"Alpha-Ketoglutarate-Dependent Dioxygenase FTO; Body Mass Index; Diabetes Mellitus, Type 2; Genome-Wide Association Study; Humans; Hypertension; Risk Factors; Sleep Apnea, Obstructive",False,8
Estonian Biobank,31712720,Genome-wide association study of panic disorder reveals genetic overlap with neuroticism and depression.,"Panic disorder (PD) has a lifetime prevalence of 2-4% and heritability estimates of 40%. The contributory genetic variants remain largely unknown, with few and inconsistent loci having been reported. The present report describes the largest genome-wide association study (GWAS) of PD to date comprising genome-wide genotype data of 2248 clinically well-characterized PD patients and 7992 ethnically matched controls. The samples originated from four European countries (Denmark, Estonia, Germany, and Sweden). Standard GWAS quality control procedures were conducted on each individual dataset, and imputation was performed using the 1000 Genomes Project reference panel. A meta-analysis was then performed using the Ricopili pipeline. No genome-wide significant locus was identified. Leave-one-out analyses generated highly significant polygenic risk scores (PRS) (explained variance of up to 2.6%). Linkage disequilibrium (LD) score regression analysis of the GWAS data showed that the estimated heritability for PD was 28.0-34.2%. After correction for multiple testing, a significant genetic correlation was found between PD and major depressive disorder, depressive symptoms, and neuroticism. A total of 255 single-nucleotide polymorphisms (SNPs) with p < 1 × 10",Molecular psychiatry,2021,"Denmark; Depression; Depressive Disorder, Major; Estonia; Genetic Predisposition to Disease; Genome-Wide Association Study; Germany; Humans; Neuroticism; Panic Disorder; Polymorphism, Single Nucleotide; Sweden",False,8
Estonian Biobank,34861974,"Dissecting the Shared Genetic Architecture of Suicide Attempt, Psychiatric Disorders, and Known Risk Factors.","Suicide is a leading cause of death worldwide, and nonfatal suicide attempts, which occur far more frequently, are a major source of disability and social and economic burden. Both have substantial genetic etiology, which is partially shared and partially distinct from that of related psychiatric disorders. We conducted a genome-wide association study (GWAS) of 29,782 suicide attempt (SA) cases and 519,961 controls in the International Suicide Genetics Consortium (ISGC). The GWAS of SA was conditioned on psychiatric disorders using GWAS summary statistics via multitrait-based conditional and joint analysis, to remove genetic effects on SA mediated by psychiatric disorders. We investigated the shared and divergent genetic architectures of SA, psychiatric disorders, and other known risk factors. Two loci reached genome-wide significance for SA: the major histocompatibility complex and an intergenic locus on chromosome 7, the latter of which remained associated with SA after conditioning on psychiatric disorders and replicated in an independent cohort from the Million Veteran Program. This locus has been implicated in risk-taking behavior, smoking, and insomnia. SA showed strong genetic correlation with psychiatric disorders, particularly major depression, and also with smoking, pain, risk-taking behavior, sleep disturbances, lower educational attainment, reproductive traits, lower socioeconomic status, and poorer general health. After conditioning on psychiatric disorders, the genetic correlations between SA and psychiatric disorders decreased, whereas those with nonpsychiatric traits remained largely unchanged. Our results identify a risk locus that contributes more strongly to SA than other phenotypes and suggest a shared underlying biology between SA and known risk factors that is not mediated by psychiatric disorders.",Biological psychiatry,2022,"Depressive Disorder, Major; Genome-Wide Association Study; Humans; Mental Disorders; Polymorphism, Single Nucleotide; Risk Factors; Suicide, Attempted",False,8
Estonian Biobank,34741163,"Genome-wide analysis of 53,400 people with irritable bowel syndrome highlights shared genetic pathways with mood and anxiety disorders.","Irritable bowel syndrome (IBS) results from disordered brain-gut interactions. Identifying susceptibility genes could highlight the underlying pathophysiological mechanisms. We designed a digestive health questionnaire for UK Biobank and combined identified cases with IBS with independent cohorts. We conducted a genome-wide association study with 53,400 cases and 433,201 controls and replicated significant associations in a 23andMe panel (205,252 cases and 1,384,055 controls). Our study identified and confirmed six genetic susceptibility loci for IBS. Implicated genes included NCAM1, CADM2, PHF2/FAM120A, DOCK9, CKAP2/TPTE2P3 and BAG6. The first four are associated with mood and anxiety disorders, expressed in the nervous system, or both. Mirroring this, we also found strong genome-wide correlation between the risk of IBS and anxiety, neuroticism and depression (r",Nature genetics,2021,"Aged; Anxiety Disorders; CD56 Antigen; Cell Adhesion Molecules; Cytoskeletal Proteins; Female; Genetic Predisposition to Disease; Genome-Wide Association Study; Guanine Nucleotide Exchange Factors; Homeodomain Proteins; Humans; Irritable Bowel Syndrome; Male; Middle Aged; Molecular Chaperones; Mood Disorders; Polymorphism, Single Nucleotide; United Kingdom",False,0
Estonian Biobank,34493871,Genomic and phenotypic insights from an atlas of genetic effects on DNA methylation.,"Characterizing genetic influences on DNA methylation (DNAm) provides an opportunity to understand mechanisms underpinning gene regulation and disease. In the present study, we describe results of DNAm quantitative trait locus (mQTL) analyses on 32,851 participants, identifying genetic variants associated with DNAm at 420,509 DNAm sites in blood. We present a database of >270,000 independent mQTLs, of which 8.5% comprise long-range (trans) associations. Identified mQTL associations explain 15-17% of the additive genetic variance of DNAm. We show that the genetic architecture of DNAm levels is highly polygenic. Using shared genetic control between distal DNAm sites, we constructed networks, identifying 405 discrete genomic communities enriched for genomic annotations and complex traits. Shared genetic variants are associated with both DNAm levels and complex diseases, but only in a minority of cases do these associations reflect causal relationships from DNAm to trait or vice versa, indicating a more complex genotype-phenotype map than previously anticipated.",Nature genetics,2021,"Chromosome Mapping; DNA; DNA Methylation; Epigenesis, Genetic; Gene Expression Regulation; Genetic Predisposition to Disease; Genome-Wide Association Study; Humans; Multifactorial Inheritance; Polymorphism, Single Nucleotide; Quantitative Trait Loci; Quantitative Trait, Heritable; Transcriptome",False,5
Estonian Biobank,33351885,Metabolic profiling of angiopoietin-like protein 3 and 4 inhibition: a drug-target Mendelian randomization analysis.,"Angiopoietin-like protein 3 (ANGPTL3) and 4 (ANGPTL4) inhibit lipoprotein lipase (LPL) and represent emerging drug targets to lower circulating triglycerides and reduce cardiovascular risk. To investigate the molecular effects of genetic mimicry of ANGPTL3 and ANGPTL4 inhibition and compare them to the effects of genetic mimicry of LPL enhancement. Associations of genetic variants in ANGPTL3 (rs11207977-T), ANGPTL4 (rs116843064-A), and LPL (rs115849089-A) with an extensive serum lipid and metabolite profile (208 measures) were characterized in six cohorts of up to 61 240 participants. Genetic associations with anthropometric measures, glucose-insulin metabolism, blood pressure, markers of kidney function, and cardiometabolic endpoints via genome-wide summary data were also explored. ANGPTL4 rs116843064-A and LPL rs115849089-A displayed a strikingly similar pattern of associations across the lipoprotein and lipid measures. However, the corresponding associations with ANGPTL3 rs11207977-T differed, including those for low-density lipoprotein and high-density lipoprotein particle concentrations and compositions. All three genotypes associated with lower concentrations of an inflammatory biomarker glycoprotein acetyls and genetic mimicry of ANGPTL3 inhibition and LPL enhancement were also associated with lower C-reactive protein. Genetic mimicry of ANGPTL4 inhibition and LPL enhancement were associated with a lower waist-to-hip ratio, improved insulin-glucose metabolism, and lower risk of coronary heart disease and type 2 diabetes, whilst genetic mimicry of ANGPTL3 was associated with improved kidney function. Genetic mimicry of ANGPTL4 inhibition and LPL enhancement have very similar systemic metabolic effects, whereas genetic mimicry of ANGPTL3 inhibition showed differing metabolic effects, suggesting potential involvement of pathways independent of LPL. Genetic mimicry of ANGPTL4 inhibition and LPL enhancement were associated with a lower risk of coronary heart disease and type 2 diabetes. These findings reinforce evidence that enhancing LPL activity (either directly or via upstream effects) through pharmacological approaches is likely to yield benefits to human health.",European heart journal,2021,"Angiopoietin-Like Protein 3; Angiopoietin-Like Protein 4; Angiopoietin-like Proteins; Angiopoietins; Diabetes Mellitus, Type 2; Humans; Mendelian Randomization Analysis; Pharmaceutical Preparations",False,7
